0.70604	0.46108	0.72846	0.32292
0.66175	0.46514	0.6726	0.32139
0.72448	0.46882	0.7477	0.32859
0.6658	0.47264	0.68155	0.32914
0.70485	0.42737	0.72968	0.29463
0.66012	0.42683	0.67152	0.29099
0.71788	0.42092	0.74663	0.28459
0.66454	0.42205	0.68158	0.27842
0.57534	0.45618	0.59922	0.3096
0.64607	0.30853	0.68065	0.13274
0.49591	0.29622	0.52679	0.10424
0.25223	0.57037	0.24828	0.43757
0.29963	0.68494	0.30962	0.60957
0.23363	0.68133	0.23315	0.60091
0.24379	0.62377	0.2329	0.53898
0.434	0.54499	0.41814	0.44684
0.49342	0.52624	0.45344	0.42416
0.31089	0.77821	0.31139	0.66476
0.24469	0.77356	0.23734	0.65695
0.33804	0.62633	0.31314	0.5473
0.37701	0.58127	0.38425	0.45116
0.53707	0.51651	0.54747	0.39068
0.49063	0.59329	0.50033	0.48598
0.39853	0.60122	0.38513	0.50722
0.26787	0.52668	0.26513	0.40057
0.31134	0.48444	0.30774	0.35029
0.42559	0.53273	0.4349	0.41662
0.48759	0.4962	0.51352	0.36824
0.57792	0.48671	0.57332	0.35955
0.34448	0.46204	0.34894	0.31303
0.54	0.46997	0.57987	0.32659
0.37808	0.45503	0.38833	0.2969
0.77008	0.74896	0.79665	0.58376
0.65429	0.73026	0.66333	0.58418
0.77696	0.70729	0.80664	0.53392
0.93323	0.58312	0.91936	0.36263
0.70739	0.28071	0.74881	0.093586
0.58033	0.27046	0.62445	0.077341
0.8097	0.3221	0.79113	0.1082
0.67965	0.3067	0.66709	0.081832
0.84707	0.35527	0.85539	0.15384
0.65357	0.61098	0.66791	0.49136
0.77914	0.60608	0.82278	0.43065
0.87617	0.40796	0.88643	0.23801
0.90499	0.42541	0.88364	0.22931
0.92086	0.46154	0.91289	0.278
0.91521	0.44697	0.8961	0.25385
0.93164	0.52571	0.92616	0.30828
0.87588	0.70652	0.87967	0.52329
0.87796	0.6776	0.88232	0.49127
0.88275	0.65198	0.88786	0.46203
0.88961	0.63283	0.89556	0.4393
0.89771	0.62243	0.90447	0.42578
0.90604	0.62196	0.91347	0.42302
0.91359	0.63137	0.92148	0.43121
0.91947	0.64938	0.92756	0.44921
0.92302	0.67383	0.93101	0.47483
0.92383	0.70179	0.93147	0.50494
0.92183	0.73002	0.92889	0.53611
0.91722	0.75523	0.92358	0.56468
0.91056	0.77443	0.91612	0.58734
0.90259	0.78534	0.90739	0.60138
0.89426	0.78651	0.8984	0.60499
0.88658	0.7777	0.89024	0.5976
0.88049	0.75988	0.88392	0.57996
0.87676	0.73513	0.88023	0.55416
0.56273	0.73996	0.56456	0.63549
0.56527	0.70699	0.56769	0.59771
0.5714	0.67773	0.57484	0.5631
0.58035	0.65583	0.5851	0.53593
0.59098	0.64391	0.59715	0.51953
0.60197	0.64328	0.60949	0.51575
0.61199	0.65384	0.62062	0.52484
0.61988	0.67423	0.62925	0.54552
0.62474	0.70192	0.6344	0.57516
0.62601	0.73365	0.63552	0.61032
0.62358	0.76572	0.63249	0.64683
0.61771	0.79443	0.62567	0.68058
0.60907	0.81639	0.61582	0.7076
0.59864	0.82897	0.60406	0.72465
0.58766	0.83052	0.59177	0.72961
0.57744	0.82071	0.5804	0.72166
0.56925	0.80059	0.57138	0.70155
0.56412	0.77251	0.56586	0.67159
