0.49849	0.67292	0.45032	0.83251
0.4967	0.57645	0.45265	0.72946
0.61757	0.45998	0.55475	0.62079
0.42492	0.67376	0.38147	0.83235
0.42159	0.58383	0.37941	0.73449
0.87997	0.2297	0.76066	0.42785
0.72884	0.098146	0.60456	0.31991
0.84277	0.12723	0.71895	0.34219
0.87209	0.23772	0.75783	0.44223
0.81313	0.1369	0.7118	0.35294
0.77241	0.11522	0.6734	0.32978
0.81571	0.27049	0.71337	0.46493
0.62641	0.34734	0.57458	0.52038
0.6986	0.14829	0.61605	0.35401
0.72846	0.32292	0.65989	0.50165
0.6726	0.32139	0.60869	0.49981
0.7477	0.32859	0.67441	0.50704
0.68155	0.32914	0.61417	0.50684
0.72968	0.29463	0.66209	0.47576
0.67152	0.29099	0.60889	0.47313
0.74663	0.28459	0.67577	0.46639
0.68158	0.27842	0.61486	0.46131
0.59922	0.3096	0.54831	0.48925
0.68065	0.13274	0.59822	0.33924
0.52679	0.10424	0.45093	0.31792
0.24828	0.43757	0.2048	0.61095
0.30962	0.60957	0.26817	0.76569
0.23315	0.60091	0.1915	0.75827
0.2329	0.53898	0.19285	0.69662
0.41814	0.44684	0.3647	0.61435
0.45344	0.42416	0.4036	0.59586
0.31139	0.66476	0.26959	0.8213
0.23734	0.65695	0.19601	0.8141
0.31314	0.5473	0.27509	0.7038
0.38425	0.45116	0.32842	0.62109
0.54747	0.39068	0.48938	0.57487
0.50033	0.48598	0.44824	0.65286
0.38513	0.50722	0.33638	0.6659
0.26513	0.40057	0.22012	0.57769
0.30774	0.35029	0.26416	0.52791
0.4349	0.41662	0.38322	0.58633
0.51352	0.36824	0.46225	0.53857
0.57332	0.35955	0.52436	0.5392
0.34894	0.31303	0.30588	0.49263
0.57987	0.32659	0.53052	0.50226
0.38833	0.2969	0.34537	0.47562
0.79665	0.58376	0.70256	0.7528
0.66333	0.58418	0.59906	0.74842
0.80664	0.53392	0.7121	0.70326
0.74881	0.093586	0.65197	0.31074
0.62445	0.077341	0.53216	0.29614
0.79113	0.1082	0.68833	0.32659
0.66709	0.081832	0.56896	0.30591
0.85539	0.15384	0.73648	0.36643
0.66791	0.49136	0.60522	0.65537
0.82278	0.43065	0.72725	0.60657
0.88643	0.23801	0.77544	0.44229
0.88364	0.22931	0.77955	0.43886
0.91289	0.278	0.80727	0.483
0.8961	0.25385	0.78635	0.45551
0.92616	0.30828	0.81461	0.51378
0.87967	0.52329	0.77237	0.69262
0.88232	0.49127	0.77464	0.66241
0.88786	0.46203	0.77922	0.635
0.89556	0.4393	0.78551	0.61388
0.90447	0.42578	0.79272	0.60156
0.91347	0.42302	0.79995	0.59945
0.92148	0.43121	0.80634	0.60762
0.92756	0.44921	0.81113	0.62495
0.93101	0.47483	0.81379	0.64931
0.93147	0.50494	0.81403	0.67776
0.92889	0.53611	0.81184	0.70705
0.92358	0.56468	0.80747	0.73378
0.91612	0.58734	0.8014	0.75485
0.90739	0.60138	0.79434	0.76774
0.8984	0.60499	0.78711	0.77078
0.89024	0.5976	0.78058	0.76344
0.88392	0.57996	0.77556	0.74649
0.88023	0.55416	0.7727	0.72188
0.56456	0.63549	0.50973	0.78652
0.56769	0.59771	0.51249	0.75033
0.57484	0.5631	0.5186	0.71738
0.5851	0.53593	0.52728	0.69176
0.59715	0.51953	0.53741	0.67661
0.60949	0.51575	0.54771	0.67359
0.62062	0.52484	0.55696	0.68284
0.62925	0.54552	0.56406	0.70305
0.6344	0.57516	0.56824	0.73166
0.63552	0.61032	0.56904	0.76535
0.63249	0.64683	0.56639	0.80016
0.62567	0.68058	0.56061	0.83219
0.61582	0.7076	0.55231	0.85769
0.60406	0.72465	0.54246	0.87362
0.59177	0.72961	0.53218	0.87794
0.5804	0.72166	0.5227	0.86991
0.57138	0.70155	0.51521	0.85027
0.56586	0.67159	0.51069	0.82127
